date,country,iso3c,region,subregion,population,hospital_beds_per_thousand,population_density,median_age,aged_65_older,aged_70_older,life_expectancy,daily_covid_deaths,daily_covid_deaths_per_100k,daily_covid_cases,daily_covid_cases_per_100k,daily_tests,daily_tests_per_100k,daily_positive_rate,daily_vaccinations,daily_vaccinations_per_100k,vaccinated_pct,fully_vaccinated_pct,EU,continent,group,daily_vaccinations_per_100k_region_average,vaccinated_pct_region_average,fully_vaccinated_pct_region_average,daily_vaccinations_region_average,total_doses,total_doses_lagged_1_day,prediction,rate
2021-01-05,Romania,ROU,Europe,Eastern Europe,19237682,6.892,85.129,43,17.85,11.69,76.05,101.286,0.5264979429434378,3603.143,18.729610979119002,16761,87.12588138217484,21.5,5903.428571428572,30.68679777235413,0.22,NA,EU,Europe,European Union (average),43.36439602727913,0.271566199161659,0,21096.3274991695,28461.183333333334,22557.754761904762,5903.428571428572,0.0014794497244175954
2021-01-05,Slovakia,SVK,Europe,Eastern Europe,5459643,5.82,113.128,41.2,15.07,9.167,77.54,88.571,1.622285559696852,2985.857,54.68960149958523,57709,1057.0105041666643,12.3,3372.25,61.76685911514728,0.01,NA,EU,Europe,European Union (average),43.36439602727913,0.271566199161659,0,21096.3274991695,8431.916666666666,5059.666666666666,3372.25,0.0015444080623342343
2021-01-05,Slovenia,SVN,Europe,Southern Europe,2078932,4.5,102.619,44.5,19.062,12.93,81.32,33.857,1.6285765960599,1580.714,76.0349063846244,4110,197.69766399285785,32,1455,69.98785915075625,0.77,NA,EU,Europe,European Union (average),43.36439602727913,0.271566199161659,0,21096.3274991695,15600.30238095238,14145.30238095238,1455,0.007503998390015826
2021-01-05,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,141.143,0.3018792751107411,12720.286,27.206384424883336,117529,251.37321244759065,10.8,48008.75,102.6820079562769,0.3,NA,EU,Europe,European Union (average),43.36439602727913,0.271566199161659,0,21096.3274991695,203139.91666666666,155131.16666666666,48008.75,0.004344794342573821
2021-01-05,Sweden,SWE,Europe,Northern Europe,10099270,2.22,24.718,41,19.985,13.433,82.8,98,0.9703671651515408,5887.857,58.2998276113026,29579,292.8825548777288,19.900000000000002,2874,28.457502373933956,NA,NA,EU,Europe,European Union (average),43.36439602727913,0.271566199161659,0,21096.3274991695,25323.85714285714,22449.85714285714,2874,0.002507493823103763
2021-01-05,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,679,1.000206169153807,56106.571,82.64821567638596,453243,667.6530850158746,12.4,182220,268.42057163947965,NA,NA,not EU,Europe,Britain,268.42057163947965,0,0,182220,911100,728880,182220,0.013421028581973981
2021-01-05,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2734.286,0.8260616719478983,221654.143,66.96446237180696,1548425,467.7983738299229,14.6,358184.71428571426,108.21203924865117,1.45,NA,not EU,North America,United States,108.21203924865117,1.45,0,358184.71428571426,4154067.557142857,3795882.842857143,358184.71428571426,0.012549952681021482
2021-01-06,Austria,AUT,Europe,Western Europe,9006400,7.37,106.749,44.4,19.202,13.748,81.54,53.714,0.5963981168946526,2041.143,22.663250577367208,3006,33.376265766566,NA,1273.2857142857142,14.137565667588763,0.09,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,14058.185714285715,12784.9,1273.2857142857142,0.001560910654011116
2021-01-06,Belgium,BEL,Europe,Western Europe,11589616,5.64,375.564,41.8,18.571,12.849,81.63,63.143,0.5448239182385335,1641.429,14.162928262679282,33453,288.6463192568244,5.8999999999999995,1485.7142857142858,12.819357308424072,0.06,0,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,4160.664285714286,2674.95,1485.7142857142858,3.5899932195460884e-4
2021-01-06,Bulgaria,BGR,Europe,Eastern Europe,6948445,7.454,65.18,44.7,20.801,13.272,75.05,63.714,0.9169533615075027,738.857,10.633415102227907,6295,90.59580956602521,11.700000000000001,806.4285714285714,11.6058855100468,0.11,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,15214.090476190477,14407.661904761904,806.4285714285714,0.0021895676624324547
2021-01-06,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,127,0.33649375153624633,7742.857,20.515141728651066,104774,277.60469546030447,7.3999999999999995,16127.142857142857,42.72978583906282,0.48,0,not EU,North America,Canada,42.72978583906282,0.48,0,16127.142857142855,144362.6761904762,128235.53333333334,16127.142857142857,0.0038249715348933604
2021-01-06,Croatia,HRV,Europe,Southern Europe,4105268,5.54,73.726,44,19.724,13.053,78.49,51.857,1.2631818434265436,1120,27.28201910325952,5847,142.42675508639144,19.2,1563.5714285714287,38.08695141392544,NA,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,11788.366666666667,10224.795238095237,1563.5714285714287,0.0028715218267520333
2021-01-06,Czechia,CZE,Europe,Eastern Europe,10708982,6.63,137.176,43.3,19.027,11.58,79.38,143.857,1.3433302997427767,10763.571,100.50974966621477,50877,475.08717448586617,21.4,3124.285714285714,29.174441737652693,0.26,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,32851.12380952381,29726.838095238094,3124.285714285714,0.003067623403375205
2021-01-06,Denmark,DNK,Europe,Northern Europe,5792203,2.5,136.52,42.3,19.677,12.325,80.9,27.857,0.48093963557561775,1971.571,34.0383615698552,73647,1271.4851326861299,2.7,8269.714285714286,142.773212294429,1.47,0,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,55092.81904761905,46823.10476190476,8269.714285714286,0.009511548377641297
2021-01-06,Estonia,EST,Europe,Northern Europe,1326539,4.69,31.033,42.7,19.452,13.491,78.74,5,0.37692069362453723,487.286,36.73363542270525,4225,318.49798611273394,11.5,716.2857142857143,53.9965816523837,0.5,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,6040.573809523809,5324.288095238096,716.2857142857143,0.004553634540351855
2021-01-06,Finland,FIN,Europe,Northern Europe,5540718,3.28,18.136,42.8,21.228,13.264,81.91,2.857,0.05156371430561888,241.571,4.359922306098235,9643,174.03881590797437,2.5,861.7142857142857,15.552393854267367,NA,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,5132.328571428571,4270.614285714286,861.7142857142857,9.262930492814417e-4
2021-01-06,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,313,0.46326273934421325,15070.286,22.305118131184493,247492,366.30614021015344,6.1,5165.571428571428,7.6454209913041575,0.03,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,11602.695238095239,6437.1238095238095,5165.571428571428,1.717283188426856e-4
2021-01-06,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,657.857,0.7851826504469323,14296.429,17.06344694081903,144431,172.38505539456278,15.4,45023.142857142855,53.737196138404386,0.55,0,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,478288.8404761905,433265.6976190476,45023.142857142855,0.005708597756720461
2021-01-06,Greece,GRC,Europe,Southern Europe,10423056,4.21,83.479,45.3,20.396,14.524,82.24,44.429,0.42625694422058175,621.286,5.960689456144148,20633,197.95537892149866,3,2905.4285714285716,27.875016419642872,0.2,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,13327.433333333332,10422.004761904762,2905.4285714285716,0.0012786493072025453
2021-01-06,Hungary,HUN,Europe,Eastern Europe,9660350,7.02,108.043,43.4,18.577,11.976,76.88,109.857,1.1371948221337735,1746.429,18.078320143680095,12879,133.3181509986698,13.600000000000001,6202,64.20057244302743,NA,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,74424,68222,6202,0.007704068693163291
2021-01-06,Ireland,IRL,Europe,Northern Europe,4937796,2.96,69.874,38.7,13.928,8.678,82.3,10.429,0.21120759140312803,4428.143,89.67853268948332,24563,497.44865928037535,18,1857.2857142857142,37.61365828571521,NA,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,7911.847619047619,6054.561904761905,1857.2857142857142,0.0016023034607034433
2021-01-06,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,467.571,0.7733325562038912,16893.714,27.941123447342676,129339,213.91844123535265,13.100000000000001,46501,76.90968258518416,0.56,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,189069.1,142568.1,46501,0.0031270820988078627
2021-01-06,Latvia,LVA,Europe,Northern Europe,1886202,5.57,31.212,43.9,19.754,14.136,75.29,18.286,0.9694613832452728,875.429,46.41226125303652,8085,428.63913833194954,10.8,418.57142857142856,22.191230237876358,0.25,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,7094.747619047619,6676.176190476191,418.57142857142856,0.0037613933285234663
2021-01-06,Lithuania,LTU,Europe,Northern Europe,2722291,6.56,45.135,43.5,19.002,13.778,75.93,44.143,1.621538623167031,2074.286,76.19633610073281,10593,389.1207809892477,18.5,1097,40.29694106912156,0.51,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,23944.109523809526,22847.109523809526,1097,0.008795573112429761
2021-01-06,Luxembourg,LUX,Europe,Western Europe,625976,4.51,231.447,39.7,14.312,9.842,82.25,3.143,0.5020959270003962,145,23.16382736718341,5861,936.2978772349098,2.5,62,9.90453308114049,NA,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,620,558,62,9.904533081140491e-4
2021-01-06,Malta,MLT,Europe,Southern Europe,441539,4.485,1454.037,42.4,19.426,11.324,82.53,1.571,0.35580095982461346,135.286,30.639649045724163,2610,591.1142617073464,5.2,NA,NA,NA,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,0,0,NA,0
2021-01-06,Netherlands,NLD,Europe,Western Europe,17134873,3.32,508.544,43.2,18.779,11.881,82.28,97,0.5660969882881536,7781.143,45.411150698344834,29532,172.35027070232735,13.4,NA,NA,NA,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,0,0,NA,0
2021-01-06,Poland,POL,Europe,Eastern Europe,37846605,6.62,124.027,41.8,16.763,10.202,78.73,290.857,0.7685154322296545,9049.857,23.91193873268157,38380,101.40936023191512,23.599999999999998,17264.571428571428,45.61722624412792,0.42,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,147287.3880952381,130022.81666666667,17264.571428571428,0.0038916935375111743
2021-01-06,Portugal,PRT,Europe,Southern Europe,10196707,3.39,112.371,46.2,21.502,14.924,82.05,78.143,0.7663552556722478,5793.571,56.81805900669696,37262,365.43170260751833,15.5,4750.857142857143,46.59207274326057,0.6,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,68618.40952380953,63867.55238095238,4750.857142857143,0.006729467613790367
2021-01-06,Romania,ROU,Europe,Eastern Europe,19237682,6.892,85.129,43,17.85,11.69,76.05,100.429,0.5220431442831834,3723.714,19.35635488724681,18115,94.16415137748925,20.599999999999998,7428.714285714285,38.61543342755268,0.3,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,35889.89761904762,28461.183333333334,7428.714285714285,0.001865604058693122
2021-01-06,Slovakia,SVK,Europe,Eastern Europe,5459643,5.82,113.128,41.2,15.07,9.167,77.54,84.571,1.5490206960418473,3259.857,59.708244659953046,47654,872.8409531538966,12.2,3591.8,65.78818431901134,0.12,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,12023.716666666667,8431.916666666666,3591.8,0.002202289905524348
2021-01-06,Slovenia,SVN,Europe,Southern Europe,2078932,4.5,102.619,44.5,19.062,12.93,81.32,33.429,1.6079891020966535,1712,82.34997585298605,4161,200.15084668474006,32.4,1693.2857142857142,81.44978836660911,1.02,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,17293.588095238094,15600.30238095238,1693.2857142857142,0.008318496273681917
2021-01-06,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,105.857,0.22640892162840326,10332.286,22.098885583534845,118198,252.80408209786793,8.7,47920.8,102.49389885950278,NA,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,251060.71666666667,203139.91666666666,47920.8,0.005369733331168849
2021-01-06,Sweden,SWE,Europe,Northern Europe,10099270,2.22,24.718,41,19.985,13.433,82.8,34,0.33665799607298347,4624.143,45.78690340985042,29758,294.65496020999535,15.5,3253.285714285714,32.21307791836156,NA,NA,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223,28577.14285714286,25323.85714285714,3253.285714285714,0.002829624602287379
2021-01-06,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,687.571,1.0128317465850545,57866.143,85.24016673598875,474353,698.7493327785209,12.2,182220,268.42057163947965,NA,NA,not EU,Europe,Britain,268.42057163947965,0,0,182220,1093320,911100,182220,0.016105234298368777
2021-01-06,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2756,0.8326217403330916,224787.857,67.91119619052472,1567432,473.54062398177746,14.6,377524.85714285716,114.05493598450201,1.59,NA,not EU,North America,United States,114.054935984502,1.59,0,377524.85714285716,4531592.414285714,4154067.557142857,377524.85714285716,0.0136905020408665
2021-01-07,Austria,AUT,Europe,Western Europe,9006400,7.37,106.749,44.4,19.202,13.748,81.54,49.429,0.5488208385148339,1987.857,22.07160463670279,1572,17.45425475217623,NA,1712,19.008704920945107,0.12,NA,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,15770.185714285715,14058.185714285715,1712,0.001750997703220567
2021-01-07,Belgium,BEL,Europe,Western Europe,11589616,5.64,375.564,41.8,18.571,12.849,81.63,58.286,0.5029157135145806,1737,14.987554376262336,35431,305.71332130417437,5.7,2021.857142857143,17.445419614050568,0.13,0,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,6182.521428571428,4160.664285714286,2021.857142857143,5.334535180951145e-4
2021-01-07,Bulgaria,BGR,Europe,Eastern Europe,6948445,7.454,65.18,44.7,20.801,13.272,75.05,63,0.9066776811214596,713.286,10.265404705657165,6526,93.9202943968039,10.9,888,12.779837791045335,0.16,NA,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,16102.090476190477,15214.090476190477,888,0.002317366040342908
2021-01-07,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,134.571,0.3565535483305843,7897.714,20.925444192286097,107318,284.3451687194243,7.3999999999999995,19062.14285714286,50.50623592377843,0.58,0,not EU,North America,Canada,50.50623592377844,0.58,0,19062.14285714286,163424.81904761904,144362.6761904762,19062.14285714286,0.004330033894131145
2021-01-07,Croatia,HRV,Europe,Southern Europe,4105268,5.54,73.726,44,19.724,13.053,78.49,49.429,1.2040383234419776,858.714,20.917367635925356,5157,125.61908260313334,16.7,1790.4285714285713,43.61295222208565,0.5,NA,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,13578.795238095237,11788.366666666667,1790.4285714285713,0.0033076513489728896
2021-01-07,Czechia,CZE,Europe,Eastern Europe,10708982,6.63,137.176,43.3,19.027,11.58,79.38,148.714,1.3886847508007765,10868.429,101.4889090298219,53742,501.8404176979661,20.7,3585.1428571428573,33.477905342850114,0.34,NA,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,36436.26666666666,32851.12380952381,3585.1428571428573,0.0034024024568037057
2021-01-07,Denmark,DNK,Europe,Northern Europe,5792203,2.5,136.52,42.3,19.677,12.325,80.9,27.143,0.4686127195472949,1913,33.0271573700024,81070,1399.6401714511733,2.4,8638.714285714286,149.14384536788998,1.77,0,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,63731.53333333333,55092.81904761905,8638.714285714286,0.011002986831320196
2021-01-07,Estonia,EST,Europe,Northern Europe,1326539,4.69,31.033,42.7,19.452,13.491,78.74,5.143,0.387700625462199,537.286,40.502842358950616,4525,341.1132277302062,11.899999999999999,840,63.32267652892226,0.6,NA,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,6880.573809523809,6040.573809523809,840,0.005186861305641078
2021-01-07,Finland,FIN,Europe,Northern Europe,5540718,3.28,18.136,42.8,21.228,13.264,81.91,3.286,0.0593063931425494,237.857,4.292891282321172,9215,166.31418527346094,2.6,1000.8571428571429,18.063672304873535,NA,NA,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,6133.185714285714,5132.328571428571,1000.8571428571429,0.001106929772330177
2021-01-07,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,316.571,0.4685480787761564,15316.714,22.669849474095404,245981,364.06975043651414,6.3,7186.857142857143,10.63707069417101,0.07,NA,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,18789.55238095238,11602.695238095239,7186.857142857143,2.7809902578439564e-4
2021-01-07,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,742.286,0.8859525533203289,18005.857,21.49082022814753,152302,181.77945667275515,15.4,46974.857142857145,56.066657093858666,0.61,0,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,525263.6976190476,478288.8404761905,46974.857142857145,0.0062692643276590476
2021-01-07,Greece,GRC,Europe,Southern Europe,10423056,4.21,83.479,45.3,20.396,14.524,82.24,44,0.4221410687997839,561,5.382298627197245,17315,166.12210468791494,3.2,3656.1428571428573,35.07745575906775,0.25,NA,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,16983.57619047619,13327.433333333332,3656.1428571428573,0.0016294238647932228
2021-01-07,Hungary,HUN,Europe,Eastern Europe,9660350,7.02,108.043,43.4,18.577,11.976,76.88,112.571,1.165289042322483,1760.286,18.221762151474845,13865,143.5248205292769,12.7,6202,64.20057244302743,NA,NA,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186,80626,74424,6202,0.008346074417593566
