date,country,iso3c,region,subregion,population,hospital_beds_per_thousand,population_density,median_age,aged_65_older,aged_70_older,life_expectancy,daily_covid_deaths,daily_covid_deaths_per_100k,daily_covid_cases,daily_covid_cases_per_100k,daily_tests,daily_tests_per_100k,daily_positive_rate,daily_vaccinations,daily_vaccinations_per_100k,vaccinated_pct,fully_vaccinated_pct,EU,continent,group,daily_vaccinations_per_100k_region_average,vaccinated_pct_region_average,fully_vaccinated_pct_region_average,daily_vaccinations_region_average
2021-02-14,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,329.143,0.5443814897558175,12163,20.116824784060448,257979,426.68078113681906,4.7,64936,107.39999458832108,2.89,2.18,EU,Europe,European Union (average),148.69140409391778,3.241387111823682,1.644823037013321,66881.04952333828
2021-02-14,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,480.143,1.0269387839956394,16292.143,34.845938649741996,177445,379.5226683011233,9.2,64482.28571428572,137.91591271910238,3.19,2.29,EU,Europe,European Union (average),148.69140409391778,3.241387111823682,1.644823037013321,66881.04952333828
2021-02-14,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,672.286,0.9903160598464449,13249,19.516541288834738,613502,903.7238368014708,2.1999999999999997,431273.71428571426,635.2910598268743,22.54,0.79,not EU,Europe,Britain,635.2910598268743,22.54,0.79,431273.71428571426
2021-02-14,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2496.714,0.7542882277917251,91248.714,27.5673668555285,1280239,386.7760610385693,6.800000000000001,1657469.857142857,500.7421759811054,11.45,4.21,not EU,North America,United States,500.7421759811054,11.45,4.21,1657469.857142857
2021-02-15,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,66.857,0.17714143894849466,2795.857,7.407782761329725,102930,272.7189121702821,2.7,26092.285714285714,69.13300083587092,2.58,0.82,not EU,North America,Canada,69.13300083587092,2.58,0.82,26092.285714285714
2021-02-15,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,400.429,0.5926640110315142,18361.714,27.176670692316264,309973,458.7825594336863,5.4,111892.71428571429,165.60934611073284,3.58,1.07,EU,Europe,European Union (average),151.55121055591533,3.171474334752525,1.6939655656001034,67767.07938610854
2021-02-15,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,442.429,0.5280594032663417,7221.857,8.619619188377918,152385,181.87852099826523,6.4,124399.42857142857,148.47645162975863,3.37,1.83,EU,Europe,European Union (average),151.55121055591533,3.171474334752525,1.6939655656001034,67767.07938610854
2021-02-15,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,322.143,0.5328039370559553,12073.714,19.969151445437607,262980,434.95211557282056,4.6,63971.71428571428,105.80512763476864,2.99,2.19,EU,Europe,European Union (average),151.55121055591533,3.171474334752525,1.6939655656001034,67767.07938610854
2021-02-15,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,450.571,0.9636896400524413,13885.857,29.699329371285927,168102,359.5396860252779,8.3,66075.85714285714,141.32427294734134,3.27,2.35,EU,Europe,European Union (average),151.55121055591533,3.171474334752525,1.6939655656001034,67767.07938610854
2021-02-15,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,658.286,0.9696932522350261,12625.857,18.59861570287743,589320,868.1023558258047,2.1,428366.14285714284,631.0080393848824,22.94,0.8,not EU,Europe,Britain,631.0080393848824,22.94,0.8,428366.14285714284
2021-02-15,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2402.429,0.7258035613231819,86083.143,26.006783867199708,1245366,376.2404957444343,6.7,1660754.2857142857,501.73444253884946,NA,NA,not EU,North America,United States,501.7344425388494,0,0,1660754.2857142857
2021-02-16,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,68.714,0.18206166648080024,3015.286,7.9891724259426935,103516,274.27155263012656,2.9000000000000004,26163.571428571428,69.32187640619328,2.6,0.87,not EU,North America,Canada,69.32187640619328,2.6,0.87,26163.571428571428
2021-02-16,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,380.857,0.5636960291323292,18463.143,27.326792981098833,307344,454.8914484377249,5.5,113041.57142857143,167.30973814624457,3.65,1.22,EU,Europe,European Union (average),154.48972170834435,3.238448143239848,1.749933346178724,68631.57837562768
2021-02-16,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,403.286,0.48134042864656235,7245,8.647241425549966,153255,182.91690609698554,6.4,125100.14285714286,149.31278642601856,3.46,1.89,EU,Europe,European Union (average),154.48972170834435,3.238448143239848,1.749933346178724,68631.57837562768
2021-02-16,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,309.857,0.5124836781315973,12038.857,19.911500194800595,262946,434.89588174542126,4.6,64067.142857142855,105.96296039402391,3.09,2.2,EU,Europe,European Union (average),154.48972170834435,3.238448143239848,1.749933346178724,68631.57837562768
2021-02-16,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,416.857,0.8915815094254637,12979.429,27.760644296007108,158759,339.5567037494324,8.200000000000001,67629.14285714286,144.64646934013757,3.36,2.39,EU,Europe,European Union (average),154.48972170834435,3.238448143239848,1.749933346178724,68631.57837562768
2021-02-16,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,622.143,0.9164525282707758,12368,18.21877746700189,576293,848.9128333433797,2.1,421105,620.3119570861764,23.48,0.82,not EU,Europe,Britain,620.3119570861764,23.48,0.82,421105
2021-02-16,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2213.571,0.668747220018455,81402.143,24.592595780661537,1182231,357.1666301508459,6.6000000000000005,1652246.857142857,499.1642429804669,11.86,4.49,not EU,North America,United States,499.1642429804669,11.86,4.49,1652246.857142857
2021-02-17,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,61.714,0.16351476678982602,2914.286,7.721567158972922,102949,272.76925375515765,2.8000000000000003,26330.85714285714,69.76510945799187,2.61,0.91,not EU,North America,Canada,69.76510945799187,2.61,0.9100000000000001,26330.85714285714
2021-02-17,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,382.857,0.5666561744316532,18392.857,27.22276459484469,306342,453.40841564276354,5.5,114104.14285714286,168.88242105598545,3.72,1.37,EU,Europe,European Union (average),157.67020417417797,3.3514191757560874,1.835044992370062,69587.17324535701
2021-02-17,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,437.143,0.5217503186320481,7295.286,8.707260084256,154125,183.95529119570583,6.4,125759,150.09916279306256,3.58,1.96,EU,Europe,European Union (average),157.67020417417797,3.3514191757560874,1.835044992370062,69587.17324535701
2021-02-17,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,314.571,0.5202803329069046,11913,19.703340759065373,260577,430.9777071245679,4.6,65189.142857142855,107.81867669820181,3.21,2.21,EU,Europe,European Union (average),157.67020417417797,3.3514191757560874,1.835044992370062,69587.17324535701
2021-02-17,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,373.143,0.7980851926956863,11938.714,25.534743686009623,149416,319.573721473587,8,69142.14285714286,147.88250189749112,3.5,2.45,EU,Europe,European Union (average),157.67020417417797,3.3514191757560874,1.835044992370062,69587.17324535701
2021-02-17,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,584.429,0.8608976306809868,12322.714,18.152068576609693,548047,807.3048459296558,2.1999999999999997,411394.71428571426,606.0081460763463,24.19,0.85,not EU,Europe,Britain,606.0081460763463,24.19,0.85,411394.71428571426
2021-02-17,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2086.857,0.6304653509311664,77814.857,23.50883224205757,1158294,349.9349659279311,6.4,1632730.4285714286,493.2680881465666,12.04,4.63,not EU,North America,United States,493.2680881465665,12.04,4.63,1632730.4285714286
2021-02-18,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,60,0.15897342592263605,2951.143,7.8192218849601,99256,262.9844393896194,3,26899.714285714286,71.27232893900124,2.63,0.96,not EU,North America,Canada,71.27232893900126,2.63,0.96,26899.714285714286
2021-02-18,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,370.143,0.5478385307638503,18598.857,27.52765956067507,306251,453.2737290316443,5.7,115075.42857142857,170.31999447670717,3.82,1.55,EU,Europe,European Union (average),161.01372921547235,3.510034880993803,1.9381276932135336,70644.76227735303
2021-02-18,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,431.571,0.5150998798158765,7283.429,8.693108208261142,154994,184.99248274833562,6.4,126590,151.09099959425401,3.68,2.02,EU,Europe,European Union (average),161.01372921547235,3.510034880993803,1.9381276932135336,70644.76227735303
2021-02-18,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,308.286,0.5098853445185283,11715.571,19.37680580878236,259994,430.0134623782794,4.5,66987.71428571429,110.79339891230924,3.35,2.22,EU,Europe,European Union (average),161.01372921547235,3.510034880993803,1.9381276932135336,70644.76227735303
2021-02-18,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,355.286,0.7598923087719175,11461.857,24.514833059967362,140073,299.5907391977415,8.200000000000001,70615,151.03267616491772,3.77,2.5,EU,Europe,European Union (average),161.01372921547235,3.510034880993803,1.9381276932135336,70644.76227735303
2021-02-18,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,552.286,0.813549137462856,12115.857,17.847356282747175,520649,766.9460114341094,2.3,400684.4285714286,590.2312773799863,24.86,0.87,not EU,Europe,Britain,590.2312773799863,24.86,0.87,400684.4285714286
2021-02-18,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,1987,0.6002973142386985,72693,21.96145579464203,1158197,349.9056610263301,6,1602788.857142857,484.2223685126171,12.27,4.83,not EU,North America,United States,484.2223685126171,12.27,4.83,1602788.857142857
2021-02-19,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,59,0.15632386882392546,3008.857,7.972138423355083,97985,259.61685231715825,3.1,28763.714285714286,76.2111033709978,2.69,1.03,not EU,North America,Canada,76.21110337099782,2.69,1.03,28763.714285714286
2021-02-19,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,359.714,0.532402853100525,19087.143,28.250358314487936,306497,453.63782690346113,5.800000000000001,115525.28571428571,170.98581573010512,3.92,1.68,EU,Europe,European Union (average),164.71976313184877,3.2086077803411306,1.7329386546260546,71897.90905055162
2021-02-19,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,424.286,0.5064048965467072,7262.429,8.668043740360996,155864,186.0308678470559,6.4,127803.28571428571,152.53911201517872,3.8,2.09,EU,Europe,European Union (average),164.71976313184877,3.2086077803411306,1.7329386546260546,71897.90905055162
2021-02-19,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,312.857,0.5174454864315383,11940.857,19.749414457002523,261353,432.26116153815263,4.6,69746.71428571429,115.3566086121549,3.49,2.23,EU,Europe,European Union (average),164.71976313184877,3.2086077803411306,1.7329386546260546,71897.90905055162
2021-02-19,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,336.286,0.7192547551765988,11012.429,23.55358808958647,137299,293.657656372825,8,72317.28571428571,154.67355653064567,NA,NA,EU,Europe,European Union (average),164.71976313184877,3.2086077803411306,1.7329386546260546,71897.90905055162
2021-02-19,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,520,0.7659899969955515,11673.143,17.195213022112775,504962,743.8381555055148,2.3,390017.14285714284,574.5177501641471,25.41,0.89,not EU,Europe,Britain,574.5177501641471,25.41,0.89,390017.14285714284
2021-02-19,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,1944.429,0.5874360877845186,69780.429,21.081532015663914,1149839,347.3806056904433,5.7,1571980.142857143,474.9146742796721,12.55,5.09,not EU,North America,United States,474.9146742796721,12.55,5.09,1571980.142857143
2021-02-20,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,56.143,0.14875408419290928,2846,7.540639502930371,99097,262.56315981092445,2.9000000000000004,31073,82.3296877282345,2.78,1.07,not EU,North America,Canada,82.3296877282345,2.78,1.07,31073
2021-02-20,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,353.714,0.5235224172025529,19250,28.491398505993946,306394,453.48537942054594,5.8999999999999995,115445.85714285714,170.86825567393197,3.94,1.72,EU,Europe,European Union (average),169.07207810117043,3.282440679769114,1.7663439255902362,73423.61689465634
2021-02-20,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,413.286,0.4932758895513931,7359.286,8.783647034046917,156734,187.06925294577619,6.4,129515.28571428571,154.58246292208574,3.89,2.13,EU,Europe,European Union (average),169.07207810117043,3.282440679769114,1.7663439255902362,73423.61689465634
2021-02-20,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,304.286,0.5032696001186071,12139.571,20.078074715174008,263573,435.93289968010885,4.6,73138.57142857143,120.9665235867024,3.61,2.24,EU,Europe,European Union (average),169.07207810117043,3.282440679769114,1.7663439255902362,73423.61689465634
2021-02-20,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,336.286,0.7192547551765988,11012.429,23.55358808958647,134525,287.72457354790845,8.200000000000001,75113.57142857143,160.6543044560199,NA,NA,EU,Europe,European Union (average),169.07207810117043,3.282440679769114,1.7663439255902362,73423.61689465634
2021-02-20,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,495,0.7291635548323039,11258.571,16.5845245508927,505104,744.047329697002,2.1999999999999997,379624,559.2080511912293,25.9,0.91,not EU,Europe,Britain,559.2080511912293,25.9,0.91,379624
2021-02-20,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,1892.429,0.5717262436272904,67550.286,20.4077781891575,1143577,345.4887779190479,5.5,1527032,461.33528352116167,12.8,5.35,not EU,North America,United States,461.33528352116167,12.8,5.35,1527032
2021-02-21,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,59.143,0.15670275548904108,2875,7.617476658792977,98319,260.5018043881276,2.9000000000000004,34094.28571428572,90.33475673975315,2.86,1.11,not EU,North America,Canada,90.33475673975316,2.86,1.11,34094.28571428572
2021-02-21,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,352.571,0.5218306941639892,20035.714,29.654312307850493,306504,453.6481874120087,5.8999999999999995,114973.14285714286,170.16860418854174,3.95,1.73,EU,Europe,European Union (average),173.4781324666834,3.994271755876038,2.1272593799171426,75058.22425323508
2021-02-21,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,405.571,0.48406768146331614,7538.714,8.997802621970116,157604,188.10763804449647,6.1,131779.57142857142,157.28499228410817,3.96,2.16,EU,Europe,European Union (average),173.4781324666834,3.994271755876038,2.1272593799171426,75058.22425323508
2021-02-21,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,305.857,0.5058679337316762,12481,20.642776463854187,270051,446.6470977357813,4.6,77230.71428571429,127.73466638440752,3.69,2.25,EU,Europe,European Union (average),173.4781324666834,3.994271755876038,2.1272593799171426,75058.22425323508
2021-02-21,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,336.286,0.7192547551765988,11012.429,23.55358808958647,131752,281.7936295416022,8.4,79014.85714285714,168.99844694575344,4.05,2.56,EU,Europe,European Union (average),173.4781324666834,3.994271755876038,2.1272593799171426,75058.22425323508
2021-02-21,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,489,0.7203252087131244,11093.429,16.34126085842378,532243,784.0246422517372,2.1,368042.28571428574,542.1475179394647,26.11,0.92,not EU,Europe,Britain,542.1475179394647,26.11,0.92,368042.28571428574
2021-02-21,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,1902.143,0.5746609633608157,66411.143,20.063628977565244,1146386,346.3374116159258,5.4,1499914.857142857,453.14285874664233,13.05,5.64,not EU,North America,United States,453.14285874664233,13.05,5.64,1499914.857142857
2021-02-22,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,60.286,0.1597311992528673,3116.429,8.257156579577579,97767,259.0392488696393,3.2,37875.857142857145,100.35424616260576,2.94,1.19,not EU,North America,Canada,100.35424616260578,2.94,1.19,37875.857142857145
2021-02-22,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,341.429,0.5053397247014549,20071.143,29.70674980175537,304622,450.86269068534483,6.2,114537,169.52308107433916,4,1.84,EU,Europe,European Union (average),177.64032711833002,3.823705604570928,2.09779866705173,76698.26082323858
